NUM_POSTE;NOM_USUEL;LAT;LON;ALTI;AAAAMM;RR;QRR;NBRR;RR_ME;RRAB;QRRAB;RRABDAT;NBJRR1;NBJRR5;NBJRR10;NBJRR30;NBJRR50;NBJRR100;PMERM;QPMERM;NBPMERM;PMERMINAB;QPMERMINAB;PMERMINABDAT;TX;QTX;NBTX;TX_ME;TXAB;QTXAB;TXDAT;TXMIN;QTXMIN;TXMINDAT;NBJTX0;NBJTX25;NBJTX30;NBJTX35;NBJTXI20;NBJTXI27;NBJTXS32;TN;QTN;NBTN;TN_ME;TNAB;QTNAB;TNDAT;TNMAX;QTNMAX;TNMAXDAT;NBJTN5;NBJTN10;NBJTNI10;NBJTNI15;NBJTNI20;NBJTNS20;NBJTNS25;NBJGELEE;TAMPLIM;QTAMPLIM;TAMPLIAB;QTAMPLIAB;TAMPLIABDAT;NBTAMPLI;TM;QTM;NBTM;TMM;QTMM;NBTMM;NBJTMS24;TMMIN;QTMMIN;TMMINDAT;TMMAX;QTMMAX;TMMAXDAT;UNAB;QUNAB;UNABDAT;NBUN;UXAB;QUXAB;UXABDAT;NBUX;UMM;QUMM;NBUM;TSVM;QTSVM;NBTSVM;ETP;QETP;FXIAB;QFXIAB;DXIAB;QDXIAB;FXIDAT;NBJFF10;NBJFF16;NBJFF28;NBFXI;FXI3SAB;QFXI3SAB;DXI3SAB;QDXI3SAB;FXI3SDAT;NBJFXI3S10;NBJFXI3S16;NBJFXI3S28;NBFXI3S;FXYAB;QFXYAB;DXYAB;QDXYAB;FXYABDAT;NBJFXY8;NBJFXY10;NBJFXY15;NBFXY;FFM;QFFM;NBFFM;INST;QINST;NBINST;NBSIGMA0;NBSIGMA20;NBSIGMA80;GLOT;QGLOT;NBGLOT;DIFT;QDIFT;NBDIFT;DIRT;QDIRT;NBDIRT;HNEIGEFTOT;QHNEIGEFTOT;HNEIGEFAB;QHNEIGEFAB;HNEIGEFDAT;NBHNEIGEF;NBJNEIG;NBJHNEIGEF1;NBJHNEIGEF5;NBJHNEIGEF10;NBJSOLNG;NEIGETOTM;QNEIGETOTM;NEIGETOTAB;QNEIGETOTAB;NEIGETOTABDAT;NBJNEIGETOT1;NBJNEIGETOT10;NBJNEIGETOT30;NBJGREL;NBJORAG;NBJBROU
11069001;CARCASSONNE;43.215333;2.295500;128;199708;110.8;1;31;;31.8;1;5;6;5;4;2;0;0;1016.6;1;31;1008.0;1;27;29.2;1;31;;33.9;1;14;21.7;1;11;0;28;12;0;0;6;5;18.8;1;31;;12.6;1;30;23.0;1;16;0;0;0;3;22;9;0;0;10.4;1;17.0;1;30;31;24.0;1;31;23.4;1;31;17;18.3;1;29;26.8;1;14;24;1;1;31;96;1;6;31;71;1;31;19.0;1;31;156.7;1;19.0;1;280;1;28;21;5;0;31;17.8;1;280;1;28;18;4;0;31;13.0;1;290;1;28;16;7;0;31;4.0;1;31;16368;1;31;0;3;13;63291;1;31;21236;1;31;;;0;;;;;;0;0;;;;0;;;;;;;;;0;5;0
11069001;CARCASSONNE;43.215333;2.295500;128;199709;9.0;1;30;;8.0;1;1;1;1;0;0;0;0;1020.2;1;30;1013.4;1;12;26.5;1;30;;29.4;1;19;21.5;1;13;0;25;0;0;0;18;0;14.4;1;30;;8.2;1;19;19.4;1;12;0;0;2;18;30;0;0;0;12.0;1;21.2;1;19;30;20.4;1;30;19.9;1;30;0;16.4;1;14;23.6;1;7;23;1;19;30;97;1;30;30;71;1;30;14.8;1;30;125.7;1;22.0;1;290;1;1;23;2;0;30;20.6;1;290;1;1;19;2;0;30;16.0;1;280;1;1;18;5;1;30;4.1;1;30;16450;1;30;1;2;15;53830;1;30;13625;1;30;;;0;;;;;;0;0;;;;0;;;;;;;;;0;1;3
11069001;CARCASSONNE;43.215333;2.295500;128;199710;43.4;1;31;;20.4;1;10;5;3;1;0;0;0;1017.2;1;31;1008.6;1;6;21.4;1;31;;30.7;1;1;11.6;1;30;0;9;2;0;17;24;0;12.1;1;31;;2.8;1;27;19.7;1;6;0;0;10;21;31;0;0;0;9.2;1;17.9;1;1;31;16.7;1;31;16.1;1;31;0;7.5;1;30;22.6;1;9;21;1;4;31;98;1;7;31;76;1;31;13.4;1;31;81.7;1;25.0;1;270;1;12;22;9;0;31;23.3;1;270;1;12;21;8;0;31;17.0;1;280;1;12;20;14;1;31;5.0;1;31;9987;1;31;3;8;8;33144;1;31;15149;1;31;;;0;;;;;;0;0;;;;0;;;;;;;;;0;2;5
11069001;CARCASSONNE;43.215333;2.295500;128;199711;64.4;1;30;;28.0;1;26;9;4;1;0;0;0;1010.4;1;30;989.6;1;6;15.3;1;30;;24.1;1;6;10.5;1;12;0;0;0;0;28;30;0;7.0;1;30;;-0.7;1;1;14.7;1;4;0;0;21;30;30;0;0;1;8.3;1;14.5;1;1;30;11.2;1;30;10.7;1;30;0;6.6;1;1;18.4;1;6;41;1;6;30;99;1;29;30;83;1;30;10.3;1;30;39.7;1;18.0;1;290;1;30;21;7;0;30;16.9;1;290;1;30;20;4;0;30;13.0;1;280;1;30;19;13;0;30;4.1;1;30;6691;1;30;4;12;3;19315;1;30;9763;1;30;;;0;;;;;;0;0;;;;0;;;;;;;;;0;0;0
11069001;CARCASSONNE;43.215333;2.295500;128;199712;50.2;1;31;;7.2;1;22;12;4;0;0;0;0;1016.8;1;31;999.9;1;18;11.2;1;31;;18.8;1;11;1.9;1;6;0;0;0;0;31;31;0;4.6;1;31;;-2.4;1;7;12.6;1;18;0;0;30;31;31;0;0;7;6.6;1;13.8;1;8;31;7.9;1;31;7.5;1;31;0;0.3;1;6;14.3;1;11;45;1;8;31;99;1;20;31;86;1;31;8.9;1;31;29.2;1;24.0;1;80;1;16;24;10;0;31;22.4;1;80;1;16;24;7;0;31;16.0;1;80;1;16;22;13;2;31;5.0;1;31;6107;1;31;4;11;2;15019;1;31;8034;1;31;;;0;;;;;;0;1;;;;0;;;;;;;;;0;0;2
11069001;CARCASSONNE;43.215333;2.295500;128;199801;37.8;1;31;;9.0;1;16;7;4;0;0;0;0;1021.2;1;31;1009.9;1;31;11.1;1;31;;18.9;1;3;4.4;1;25;0;0;0;0;31;31;0;4.5;1;31;;-5.1;1;23;12.2;1;12;1;0;27;31;31;0;0;3;6.6;1;14.9;1;7;31;7.8;1;31;7.3;1;31;0;0.9;1;23;14.4;1;13;40;1;24;31;98;1;19;31;81;1;31;8.2;1;31;35.8;1;29.0;1;280;1;16;25;12;1;31;26.9;1;280;1;16;22;9;0;31;16.0;1;290;1;21;22;14;4;31;5.4;1;31;6871;1;31;9;14;10;16982;1;31;7941;1;31;;;0;;;;;;0;0;;;;0;;;;;;;;;0;1;0
11069001;CARCASSONNE;43.215333;2.295500;128;199802;36.6;1;28;;18.4;1;3;5;3;1;0;0;0;1027.1;1;28;1005.0;1;3;13.7;1;28;;23.6;1;15;7.3;1;23;0;0;0;0;27;28;0;4.5;1;28;;-2.3;1;7;10.7;1;21;0;0;27;28;28;0;0;3;9.2;1;23.0;1;15;28;9.1;1;28;8.6;1;28;0;4.8;1;7;12.2;1;17;20;1;15;28;99;1;20;28;80;1;28;8.4;1;28;46.1;1;25.0;1;290;1;22;23;7;0;28;23.3;1;290;1;22;22;4;0;28;16.0;1;280;1;23;21;14;2;28;4.9;1;28;9979;1;28;5;8;12;27193;1;28;9494;1;28;;;0;;;;;;0;0;;;;0;;;;;;;;;0;0;1
11069001;CARCASSONNE;43.215333;2.295500;128;199803;39.8;1;31;;19.0;1;11;6;3;1;0;0;0;1024.6;1;31;1012.1;1;29;15.4;1;31;;23.1;1;27;9.2;1;12;0;0;0;0;28;31;0;6.0;1;31;;0.3;1;3;11.3;1;29;0;0;26;31;31;0;0;0;9.4;1;19.7;1;6;31;10.7;1;31;10.4;1;31;0;6.5;1;13;14.2;1;27;15;1;26;31;98;1;11;31;71;1;31;8.4;1;31;83.6;1;27.0;1;300;1;8;29;12;0;31;25.1;1;300;1;8;27;7;0;31;17.0;1;290;1;8;27;24;3;31;5.9;1;31;11490;1;31;3;9;11;41394;1;31;18173;1;31;;;0;;;;;;0;0;;;;0;;;;;;;;;0;0;0
11069001;CARCASSONNE;43.215333;2.295500;128;199804;89.2;1;30;;26.0;1;26;15;5;3;0;0;0;1010.5;1;30;998.8;1;10;16.5;1;30;;26.6;1;25;9.4;1;13;0;1;0;0;27;30;0;6.7;1;30;;-0.7;1;14;11.5;1;24;0;0;24;30;30;0;0;1;9.8;1;16.4;1;25;30;11.6;1;30;10.9;1;30;0;5.8;1;13;18.4;1;25;35;1;25;30;98;1;3;30;77;1;30;9.5;1;30;93.1;1;24.0;1;270;1;17;28;16;0;30;22.4;1;270;1;17;27;14;0;30;16.0;1;280;1;17;27;20;4;30;5.3;1;30;11248;1;30;1;6;4;52099;1;30;25050;1;30;;;0;;;;;;0;0;;;;0;;;;;;;;;0;3;1
11069001;CARCASSONNE;43.215333;2.295500;128;199805;21.0;1;31;;8.8;1;30;6;1;0;0;0;0;1015.7;1;31;1009.0;1;27;22.2;1;31;;28.7;1;14;11.6;1;4;0;9;0;0;8;29;0;12.1;1;31;;6.3;1;7;15.7;1;15;0;0;7;28;31;0;0;0;10.1;1;16.5;1;14;31;17.2;1;31;16.8;1;31;0;10.7;1;4;20.5;1;14;29;1;14;31;98;1;20;31;69;1;31;12.1;1;31;148.0;1;22.0;1;60;1;8;29;10;0;31;20.6;1;60;1;8;26;7;0;31;15.0;1;80;1;10;25;16;2;31;5.6;1;31;14689;1;31;3;5;10;66449;1;31;25417;1;31;;;0;;;;;;0;0;;;;0;;;;;;;;;0;1;1
11069001;CARCASSONNE;43.215333;2.295500;128;199806;31.0;1;30;;17.8;1;6;3;2;1;0;0;0;1019.0;1;30;1012.4;1;5;25.3;1;30;;31.8;1;19;17.4;1;11;0;19;6;0;5;22;0;14.9;1;30;;8.6;1;13;19.4;1;5;0;0;2;15;30;0;0;0;10.4;1;20.6;1;18;30;20.1;1;30;19.8;1;30;1;14.0;1;11;24.3;1;29;18;1;18;30;98;1;7;30;67;1;30;14.8;1;30;158.2;1;22.0;1;300;1;29;27;8;0;30;20.6;1;300;1;29;25;7;0;30;16.0;1;300;1;29;23;10;1;30;5.1;1;30;14516;1;30;2;7;9;69216;1;30;27028;1;30;;;0;;;;;;0;0;;;;0;;;;;;;;;0;3;0
11069001;CARCASSONNE;43.215333;2.295500;128;199807;36.8;1;31;;20.4;1;1;5;2;1;0;0;0;1017.3;1;31;1008.4;1;1;27.8;1;31;;34.5;1;23;20.6;1;7;0;24;6;0;0;12;4;16.8;1;31;;11.6;1;16;20.6;1;24;0;0;0;4;29;2;0;0;11.0;1;18.7;1;6;31;22.3;1;31;22.0;1;31;5;18.6;1;7;25.8;1;23;13;1;22;31;98;1;2;31;65;1;31;15.8;1;31;183.5;1;23.0;1;90;1;20;29;8;0;31;21.5;1;90;1;20;28;4;0;31;16.0;1;80;1;20;25;10;1;31;5.1;1;31;17858;1;31;1;6;13;73984;1;31;22114;1;31;;;0;;;;;;0;0;;;;0;;;;;;;;;0;5;0
11069001;CARCASSONNE;43.215333;2.295500;128;199808;28.8;1;31;;19.0;1;1;4;1;1;0;0;0;1018.8;1;31;1013.3;1;27;28.8;1;31;;36.4;1;11;18.0;1;1;0;26;13;2;1;10;7;16.8;1;31;;10.6;1;30;20.0;1;12;0;0;0;8;31;2;0;0;12.0;1;19.7;1;7;31;22.8;1;31;22.4;1;31;11;16.4;1;1;26.9;1;11;15;1;7;31;99;1;10;31;64;1;31;15.9;1;31;169.7;1;18.0;1;280;1;28;27;7;0;31;16.9;1;280;1;28;23;6;0;31;11.0;1;290;1;28;21;8;0;31;4.8;1;31;16229;1;31;0;4;12;63073;1;31;19590;1;31;;;0;;;;;;0;0;;;;0;;;;;;;;;0;2;1
11069001;CARCASSONNE;43.215333;2.295500;128;199809;59.6;1;30;;12.2;1;25;11;4;2;0;0;0;1013.9;1;30;1002.7;1;26;23.3;1;30;;28.6;1;6;17.9;1;14;0;8;0;0;4;28;0;14.4;1;30;;9.7;1;19;19.4;1;1;0;0;2;18;30;0;0;0;8.9;1;15.8;1;19;30;18.8;1;30;18.2;1;30;0;14.5;1;14;22.5;1;1;33;1;20;30;99;1;1;30;77;1;30;15.2;1;30;102.7;1;23.0;1;290;1;4;29;12;0;30;21.5;1;290;1;4;28;8;0;30;14.0;1;310;1;4;25;17;0;30;5.0;1;30;10792;1;30;3;9;8;43331;1;30;17101;1;30;;;0;;;;;;0;0;;;;0;;;;;;;;;0;5;0
11069001;CARCASSONNE;43.215333;2.295500;128;199810;65.4;1;31;;12.2;1;8;11;7;2;0;0;0;1019.7;1;31;1004.7;1;5;18.3;1;31;;21.9;1;15;12.9;1;8;0;0;0;0;25;31;0;10.5;1;31;;3.9;1;21;15.8;1;17;0;0;12;30;31;0;0;0;7.8;1;14.3;1;28;31;14.4;1;31;13.7;1;31;0;10.9;1;21;18.6;1;17;45;1;20;31;98;1;16;31;81;1;31;12.2;1;31;61.7;1;20.0;1;300;1;29;22;6;0;31;18.7;1;300;1;29;21;5;0;31;12.0;1;310;1;29;18;8;0;31;3.9;1;31;9668;1;31;4;8;8;32639;1;31;13677;1;31;;;0;;;;;;0;0;;;;0;;;;;;;;;0;0;0
11069001;CARCASSONNE;43.215333;2.295500;128;199811;88.6;1;30;;20.6;1;27;14;6;2;0;0;0;1021.0;1;30;1006.7;1;3;11.6;1;30;;20.9;1;9;4.6;1;22;0;0;0;0;29;30;0;4.1;1;30;;-6.8;1;22;12.0;1;3;1;0;28;30;30;0;0;6;7.5;1;18.1;1;9;30;7.9;1;30;7.5;1;30;0;-1.1;1;22;15.3;1;2;23;1;21;30;98;1;28;30;82;1;30;8.4;1;30;34.8;1;20.0;1;320;1;29;25;8;0;30;18.7;1;300;1;28;25;6;0;30;13.0;1;290;1;14;22;10;0;30;4.5;1;30;7894;1;30;4;12;10;20733;1;30;8769;1;30;;;0;;;;;;0;0;;;;0;;;;;;;;;0;0;2
11069001;CARCASSONNE;43.215333;2.295500;128;199812;49.2;1;31;;20.4;1;20;7;3;2;0;0;0;1023.4;1;31;1005.0;1;31;10.1;1;31;;15.8;1;12;3.9;1;3;0;0;0;0;31;31;0;2.9;1;31;;-3.0;1;23;10.5;1;30;0;0;30;31;31;0;0;5;7.2;1;12.8;1;14;31;6.5;1;31;6.1;1;31;0;1.9;1;22;12.9;1;13;37;1;25;31;99;1;17;31;85;1;31;8.0;1;31;25.8;1;25.0;1;300;1;20;22;6;0;31;23.3;1;300;1;20;18;5;0;31;16.0;1;290;1;20;14;7;3;31;4.5;1;31;6356;1;31;7;15;6;15363;1;31;8211;1;31;;;0;;;;;;0;1;;;;0;;;;;;;;;0;0;3
11069001;CARCASSONNE;43.215333;2.295500;128;199901;70.2;1;31;;11.8;1;10;12;7;2;0;0;0;1020.5;1;31;1003.2;1;10;11.2;1;31;;17.9;1;4;2.6;1;31;0;0;0;0;31;31;0;4.6;1;31;;-3.2;1;31;10.1;1;7;0;0;30;31;31;0;0;2;6.6;1;15.2;1;25;31;7.9;1;31;7.5;1;31;0;-0.3;1;31;13.3;1;7;33;1;30;31;98;1;24;31;83;1;31;8.4;1;31;33.7;1;26.0;1;290;1;28;24;10;0;31;24.2;1;290;1;28;24;7;0;31;16.0;1;300;1;29;20;11;3;31;5.0;1;31;6310;1;31;5;14;6;17001;1;31;8529;1;31;;;0;;;;;;0;1;;;;0;;;;;;;;;0;0;2
11069001;CARCASSONNE;43.215333;2.295500;128;199902;25.0;1;28;;4.4;1;23;6;0;0;0;0;0;1023.3;1;28;1003.7;1;9;9.6;1;28;;16.8;1;21;2.9;1;1;0;0;0;0;28;28;0;3.6;1;28;;-4.8;1;14;10.3;1;21;0;0;27;28;28;0;0;8;6.0;1;12.1;1;25;28;6.6;1;28;6.2;1;28;0;-0.8;1;14;13.6;1;21;34;1;13;28;97;1;26;28;78;1;28;7.5;1;28;44.2;1;28.0;1;300;1;22;27;18;1;28;26.0;1;300;1;22;27;16;0;28;15.0;1;290;1;22;27;22;1;28;7.1;1;28;4702;1;28;5;20;5;19262;1;28;11082;1;28;;;0;;;;;;0;2;;;;0;;;;;;;;;0;0;1
11069001;CARCASSONNE;43.215333;2.295500;128;199903;36.2;1;31;;10.6;1;3;8;3;1;0;0;0;1014.7;1;31;999.7;1;4;14.5;1;31;;20.6;1;15;8.6;1;7;0;0;0;0;29;31;0;6.1;1;31;;1.5;1;7;11.2;1;12;0;0;25;31;31;0;0;0;8.4;1;17.5;1;30;31;10.3;1;31;9.9;1;31;0;5.1;1;7;13.6;1;25;20;1;30;31;96;1;3;31;75;1;31;8.6;1;31;75.3;1;25.0;1;290;1;28;27;14;0;31;23.3;1;290;1;28;27;12;0;31;16.0;1;90;1;24;27;22;1;31;5.8;1;31;9608;1;31;2;9;6;38320;1;31;18609;1;31;;;0;;;;;;0;0;;;;0;;;;;;;;;1;0;0
11069001;CARCASSONNE;43.215333;2.295500;128;199904;86.0;1;30;;17.6;1;25;15;6;2;0;0;0;1016.8;1;30;1006.9;1;16;17.5;1;30;;26.1;1;6;9.0;1;15;0;2;0;0;24;30;0;8.4;1;30;;2.4;1;16;13.1;1;29;0;0;21;30;30;0;0;0;9.1;1;17.3;1;6;30;12.9;1;30;12.3;1;30;0;6.1;1;15;17.5;1;6;14;1;16;30;96;1;26;30;74;1;30;9.8;1;30;97.9;1;26.0;1;290;1;17;28;12;0;30;24.2;1;290;1;17;27;11;0;30;15.0;1;290;1;17;26;16;2;30;5.1;1;30;10225;1;30;0;8;5;48471;1;30;22554;1;30;;;0;;;;;;0;0;;;;0;;;;;;;;;0;2;0
11069001;CARCASSONNE;43.215333;2.295500;128;199905;100.0;1;31;;31.0;1;17;10;5;4;1;0;0;1015.6;1;31;1006.3;1;17;21.3;1;31;;27.3;1;12;14.3;1;21;0;5;0;0;10;29;0;13.2;1;31;;9.8;1;18;17.3;1;30;0;0;1;25;31;0;0;0;8.1;1;15.6;1;12;31;17.3;1;31;16.8;1;31;0;12.6;1;21;22.0;1;13;35;1;16;31;98;1;9;31;80;1;31;14.4;1;31;113.5;1;26.0;1;80;1;28;29;10;0;31;24.2;1;80;1;28;25;8;0;31;14.0;1;90;1;28;20;14;0;31;5.0;1;31;10780;1;31;4;11;5;53898;1;31;25481;1;31;;;0;;;;;;0;0;;;;0;;;;;;;;;0;0;3
11069001;CARCASSONNE;43.215333;2.295500;128;199906;15.6;1;30;;3.4;1;27;5;0;0;0;0;0;1018.9;1;30;1012.0;1;27;25.5;1;30;;31.2;1;29;19.7;1;7;0;18;2;0;1;21;0;14.3;1;30;;10.2;1;23;18.2;1;30;0;0;0;17;30;0;0;0;11.1;1;19.8;1;23;30;19.9;1;30;19.5;1;30;0;15.7;1;7;22.8;1;29;16;1;23;30;93;1;27;30;65;1;30;13.6;1;30;160.9;1;20.0;1;300;1;21;28;6;0;30;18.7;1;300;1;21;25;4;0;30;14.0;1;310;1;21;17;10;0;30;4.5;1;30;14124;1;30;0;2;6;68140;1;30;26529;1;30;;;0;;;;;;0;0;;;;0;;;;;;;;;0;3;0
11069001;CARCASSONNE;43.215333;2.295500;128;199907;35.0;1;31;;13.2;1;29;7;2;2;0;0;0;1015.8;1;31;1009.8;1;4;28.8;1;31;;34.7;1;1;23.0;1;19;0;28;11;0;0;8;3;17.6;1;31;;14.1;1;1;22.0;1;21;0;0;0;4;28;3;0;0;11.2;1;20.6;1;1;31;23.2;1;31;22.8;1;31;7;20.7;1;19;26.7;1;2;13;1;24;31;96;1;30;31;64;1;31;16.4;1;31;186.4;1;25.0;1;280;1;5;28;10;0;31;23.3;1;280;1;5;26;4;0;31;15.0;1;300;1;5;24;10;1;31;4.5;1;31;16880;1;31;1;3;7;74300;1;31;25889;1;31;;;0;;;;;;0;0;;;;0;;;;;;;;;0;3;0
11069001;CARCASSONNE;43.215333;2.295500;128;199908;96.6;1;31;;36.6;1;2;6;5;3;1;0;0;1013.8;1;31;1002.8;1;8;28.2;1;31;;32.6;1;22;24.5;1;11;0;30;6;0;0;11;1;17.8;1;31;;14.3;1;14;22.8;1;25;0;0;0;3;25;6;0;0;10.4;1;16.8;1;22;31;23.0;1;31;22.6;1;31;6;20.8;1;11;26.3;1;28;28;1;31;31;97;1;7;31;72;1;31;18.6;1;31;144.9;1;22.0;1;280;1;6;21;6;0;31;20.6;1;280;1;6;18;3;0;31;12.0;1;90;1;24;13;6;0;31;3.8;1;31;14827;1;31;0;3;10;62005;1;31;23345;1;31;;;0;;;;;;0;0;;;;0;;;;;;;;;0;6;1
11069001;CARCASSONNE;43.215333;2.295500;128;199909;22.4;1;30;;9.6;1;14;5;2;0;0;0;0;1013.1;1;30;994.4;1;19;26.0;1;30;;33.6;1;2;21.0;1;14;0;16;3;0;0;20;1;15.0;1;30;;9.2;1;21;19.5;1;11;0;0;3;14;30;0;0;0;11.0;1;19.2;1;2;30;20.5;1;30;20.0;1;30;1;16.5;1;21;24.1;1;11;21;1;2;30;95;1;30;30;73;1;30;15.8;1;30;111.6;1;25.0;1;260;1;30;24;3;0;30;23.2;1;260;1;30;21;1;0;30;13.0;1;280;1;30;17;9;0;30;3.7;1;30;13017;1;30;0;6;7;48315;1;30;17360;1;30;;;0;;;;;;0;0;;;;0;;;;;;;;;0;1;0
11069001;CARCASSONNE;43.215333;2.295500;128;199910;41.6;1;31;;29.6;1;17;6;1;1;0;0;0;1016.5;1;31;996.0;1;24;20.3;1;31;;24.1;1;15;15.7;1;3;0;0;0;0;12;31;0;11.0;1;31;;2.8;1;6;16.7;1;30;0;0;11;28;31;0;0;0;9.3;1;20.1;1;11;31;15.7;1;31;15.1;1;31;0;11.5;1;6;19.6;1;15;20;1;6;31;98;1;23;31;78;1;31;12.6;1;31;65.2;1;20.0;1;330;1;4;24;3;0;31;18.7;1;330;1;4;22;1;0;31;12.0;1;300;1;4;17;5;0;31;3.4;1;31;9846;1;31;5;12;9;31853;1;31;12896;1;31;;;0;;;;;;0;0;;;;0;;;;;;;;;0;0;3
11069001;CARCASSONNE;43.215333;2.295500;128;199911;269.4;1;30;;168.6;1;12;12;3;2;2;2;1;1022.0;1;30;1008.3;1;14;11.2;1;30;;20.0;1;1;2.0;1;21;0;0;0;0;30;30;0;4.7;1;30;;-0.2;1;21;15.2;1;2;0;0;29;29;30;0;0;1;6.5;1;14.3;1;5;30;7.9;1;30;7.7;1;30;0;0.9;1;21;17.4;1;2;43;1;4;30;98;1;13;30;83;1;30;8.6;1;30;37.2;1;25.0;1;80;1;12;29;11;0;30;23.2;1;80;1;12;26;8;0;30;16.0;1;90;1;12;23;12;2;30;5.4;1;30;5448;1;30;6;14;4;17243;1;30;9249;1;30;;;0;;;;;;0;2;;;;0;0;1;0;1;;0;0;0;0;2;3
11069001;CARCASSONNE;43.215333;2.295500;128;199912;71.4;1;31;;21.4;1;26;12;6;1;0;0;0;1021.1;1;31;1004.2;1;27;9.9;1;31;;16.6;1;26;3.8;1;16;0;0;0;0;31;31;0;2.9;1;31;;-3.2;1;21;9.3;1;27;0;0;31;31;31;0;0;4;6.9;1;12.6;1;8;31;6.4;1;31;6.3;1;31;0;2.0;1;17;11.5;1;26;38;1;6;31;97;1;14;31;82;1;31;7.5;1;31;30.1;1;39.0;1;310;1;28;27;11;2;31;35.7;1;310;1;28;26;8;1;31;24.0;1;290;1;28;21;12;3;31;4.5;1;31;6034;1;31;10;13;5;14736;1;31;7788;1;31;;;0;;;;;;0;1;;;;0;;;;;;;;;0;0;1
11069001;CARCASSONNE;43.215333;2.295500;128;200001;32.8;1;31;;11.4;1;15;3;3;2;0;0;0;1027.0;1;31;1015.3;1;14;8.7;1;31;;15.9;1;31;3.8;1;21;0;0;0;0;31;31;0;2.7;1;31;;-4.5;1;13;9.7;1;30;0;0;31;31;31;0;0;5;6.0;1;12.3;1;29;31;5.7;1;31;5.2;1;31;0;0.8;1;25;11.9;1;30;36;1;28;31;97;1;16;31;83;1;31;7.3;1;31;29.6;1;21.0;1;300;1;30;21;7;0;31;19.6;1;300;1;30;18;5;0;31;14.0;1;300;1;30;18;10;0;31;4.5;1;31;6127;1;31;7;10;2;16698;1;31;9256;1;31;;;0;;;;;;0;3;;;;0;;;;;;;;;0;0;2
11069001;CARCASSONNE;43.215333;2.295500;128;200002;57.8;1;29;;15.0;1;16;10;3;2;0;0;0;1027.6;1;29;1018.6;1;17;13.2;1;29;;21.6;1;26;8.5;1;12;0;0;0;0;28;29;0;5.3;1;29;;-1.5;1;21;10.6;1;15;0;0;28;29;29;0;0;3;7.9;1;18.0;1;26;29;9.3;1;29;9.0;1;29;0;5.0;1;21;12.6;1;26;32;1;21;29;98;1;27;29;79;1;29;8.8;1;29;45.5;1;22.0;1;330;1;16;26;9;0;29;20.5;1;330;1;16;22;4;0;29;13.0;1;280;1;19;21;15;0;29;5.0;1;29;7836;1;29;4;13;7;25898;1;29;11311;1;29;;;0;;;;;;0;0;;;;0;;;;;;;;;0;0;2
11069001;CARCASSONNE;43.215333;2.295500;128;200003;79.2;1;31;;30.6;1;25;7;4;3;1;0;0;1022.0;1;31;1009.6;1;28;15.4;1;31;;24.2;1;12;9.3;1;27;0;0;0;0;27;31;0;5.6;1;31;;-1.5;1;6;10.7;1;23;0;0;29;31;31;0;0;1;9.8;1;18.9;1;12;31;10.5;1;31;10.1;1;31;0;5.9;1;6;15.8;1;11;14;1;11;31;97;1;23;31;70;1;31;7.9;1;31;86.4;1;24.0;1;320;1;1;28;9;0;31;22.3;1;320;1;1;26;7;0;31;14.0;1;90;1;22;26;13;0;31;5.3;1;31;13049;1;31;2;6;11;44854;1;31;15459;1;31;;;0;;;;;;0;0;;;;0;;;;;;;;;0;2;0
11069001;CARCASSONNE;43.215333;2.295500;128;200004;73.4;1;30;;19.0;1;27;10;6;2;0;0;0;1008.9;1;30;988.7;1;3;17.0;1;30;;24.2;1;20;11.1;1;9;0;0;0;0;24;30;0;8.0;1;30;;3.0;1;7;13.1;1;22;0;0;25;30;30;0;0;0;8.9;1;16.6;1;24;30;12.5;1;30;12.0;1;30;0;8.1;1;6;16.7;1;21;16;1;3;30;96;1;27;30;76;1;30;9.8;1;30;93.2;1;23.0;1;100;1;8;29;14;0;30;21.4;1;100;1;8;28;8;0;30;16.0;1;90;1;2;27;19;2;30;5.2;1;30;11116;1;30;3;8;8;49782;1;30;18918;1;30;;;0;;;;;;0;0;;;;0;;;;;;;;;0;1;0
11069001;CARCASSONNE;43.215333;2.295500;128;200005;48.6;1;31;;19.2;1;10;6;2;2;0;0;0;1016.6;1;31;1011.0;1;5;22.5;1;31;;28.6;1;14;18.4;1;17;0;7;0;0;8;27;0;13.0;1;31;;9.0;1;2;16.8;1;30;0;0;5;24;31;0;0;0;9.5;1;17.0;1;2;31;17.8;1;31;17.3;1;31;0;15.2;1;19;21.6;1;30;21;1;14;31;97;1;10;31;73;1;31;13.5;1;31;132.3;1;22.0;1;270;1;26;26;6;0;31;20.5;1;270;1;26;26;2;0;31;13.0;1;280;1;26;22;8;0;31;4.4;1;31;13414;1;31;1;8;10;64748;1;31;26151;1;31;;;0;;;;;;0;0;;;;0;;;;;;;;;0;5;0
